                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                  1.191,                0.82731,                 1.0276,                0.73519,                0.53443,                0.58048,                0.37067,                 1.3384,                 0.9611,                 1.1534,               0.003367,               0.003367,               0.003367
                    136,                 1.1778,                0.81358,                 1.0247,                0.72015,                0.53975,                0.58095,                0.37228,                 1.3381,                0.95958,                 1.1535,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1739,                0.81088,                 1.0193,                0.73203,                0.53772,                0.58237,                 0.3721,                 1.3378,                0.95922,                 1.1526,               0.003268,               0.003268,               0.003268
                    138,                 1.1855,                 0.8098,                 1.0206,                0.64923,                0.55254,                0.58386,                0.37283,                 1.3373,                0.95767,                 1.1527,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1864,                0.81956,                 1.0186,                0.72201,                 0.5511,                0.58464,                0.37341,                 1.3367,                0.95811,                 1.1525,               0.003169,               0.003169,               0.003169
                    140,                  1.162,                0.80154,                 1.0197,                0.72561,                0.54859,                0.58668,                 0.3746,                 1.3355,                0.95746,                 1.1512,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.1797,                0.79836,                 1.0163,                0.72638,                 0.5482,                0.58604,                0.37516,                 1.3357,                0.95907,                  1.151,                0.00307,                0.00307,                0.00307
                    142,                 1.1748,                0.80092,                 1.0227,                0.73061,                0.54882,                0.58843,                0.37647,                 1.3334,                0.95464,                 1.1499,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.1694,                0.78209,                 1.0094,                 0.7319,                0.54842,                0.59101,                0.37703,                  1.333,                0.95501,                 1.1499,               0.002971,               0.002971,               0.002971
                    144,                 1.1574,                0.78381,                 1.0151,                0.73512,                0.54723,                0.59172,                0.37732,                  1.333,                0.95493,                 1.1497,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.1636,                0.79387,                 1.0161,                0.73411,                 0.5442,                0.59104,                0.37694,                 1.3343,                0.95391,                 1.1501,               0.002872,               0.002872,               0.002872
                    146,                 1.1611,                0.79755,                 1.0111,                0.72848,                0.54856,                0.59134,                0.37783,                 1.3341,                0.95524,                 1.1497,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.1509,                 0.7777,                 1.0092,                0.72849,                0.55024,                0.59239,                0.37827,                 1.3338,                0.95545,                 1.1496,               0.002773,               0.002773,               0.002773
                    148,                 1.1716,                0.79688,                 1.0178,                 0.7197,                0.55381,                0.59019,                0.37705,                 1.3344,                 0.9558,                   1.15,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.1496,                0.78772,                 1.0151,                0.72273,                0.55202,                0.59058,                0.37707,                 1.3334,                0.95523,                 1.1492,               0.002674,               0.002674,               0.002674
                    150,                 1.1436,                0.76772,                 1.0044,                0.71976,                0.55283,                0.59077,                0.37708,                 1.3324,                0.95631,                 1.1483,              0.0026245,              0.0026245,              0.0026245
