                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                 1.2457,                0.89014,                 1.0677,                0.67128,                0.54678,                0.59241,                0.36832,                 1.3514,                0.94276,                  1.185,               0.005347,               0.005347,               0.005347
                     97,                 1.2534,                0.89498,                 1.0659,                0.68749,                0.54379,                0.59652,                0.36814,                 1.3535,                 0.9523,                 1.1858,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2286,                0.88493,                 1.0528,                0.74577,                 0.5546,                0.60369,                 0.3704,                 1.3547,                0.95053,                 1.1856,               0.005248,               0.005248,               0.005248
                     99,                 1.2445,                0.88413,                 1.0605,                0.74862,                0.55023,                0.60139,                0.37426,                 1.3478,                0.94391,                 1.1831,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2397,                0.87178,                 1.0538,                0.75258,                0.53823,                0.60367,                0.37324,                 1.3507,                0.95008,                 1.1812,               0.005149,               0.005149,               0.005149
                    101,                 1.2246,                0.87183,                 1.0531,                0.65367,                0.55413,                0.59699,                0.37118,                 1.3492,                0.94645,                 1.1822,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2417,                0.88827,                 1.0655,                0.72882,                0.55308,                0.59678,                0.37206,                 1.3445,                0.94304,                 1.1793,                0.00505,                0.00505,                0.00505
                    103,                 1.2177,                0.86675,                 1.0529,                0.66018,                0.55347,                0.59415,                0.37013,                 1.3409,                0.93927,                 1.1787,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2397,                0.88262,                 1.0579,                0.67952,                 0.5473,                0.59697,                0.37032,                 1.3454,                  0.942,                 1.1843,               0.004951,               0.004951,               0.004951
                    105,                 1.2494,                0.86947,                 1.0614,                 0.6646,                0.56396,                0.60274,                0.36796,                 1.3458,                0.93922,                 1.1834,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2205,                0.85634,                 1.0568,                0.67545,                0.55938,                0.60239,                0.36911,                 1.3489,                 0.9526,                 1.1876,               0.004852,               0.004852,               0.004852
                    107,                 1.2167,                0.85808,                 1.0455,                0.66227,                0.56074,                0.59655,                0.36754,                 1.3461,                   0.95,                  1.181,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2045,                0.85724,                 1.0472,                0.66358,                0.56091,                0.59547,                0.37055,                 1.3466,                0.94647,                 1.1846,               0.004753,               0.004753,               0.004753
                    109,                 1.2121,                0.87247,                 1.0517,                0.67253,                0.56017,                0.60343,                0.37388,                 1.3419,                0.94459,                 1.1804,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2053,                 0.8503,                 1.0448,                0.66907,                0.56555,                 0.6118,                 0.3777,                 1.3404,                0.94224,                 1.1805,               0.004654,               0.004654,               0.004654
                    111,                 1.2203,                0.84768,                 1.0492,                0.66954,                0.56365,                0.60476,                0.37793,                 1.3383,                0.94171,                 1.1795,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2026,                0.83703,                 1.0438,                0.73476,                0.56334,                0.60735,                0.37897,                 1.3387,                0.93872,                 1.1798,               0.004555,               0.004555,               0.004555
                    113,                 1.2059,                0.85469,                 1.0453,                0.74974,                0.55994,                0.60926,                0.38118,                 1.3389,                0.94196,                 1.1799,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2093,                0.85111,                 1.0436,                0.69329,                 0.5591,                0.61036,                0.37973,                 1.3419,                0.93927,                 1.1802,               0.004456,               0.004456,               0.004456
                    115,                 1.2127,                0.84867,                  1.052,                0.69142,                0.56757,                0.61579,                0.38008,                 1.3397,                0.93426,                 1.1791,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.1986,                0.82739,                 1.0404,                0.69085,                0.56215,                 0.6136,                 0.3784,                 1.3386,                0.93552,                 1.1771,               0.004357,               0.004357,               0.004357
                    117,                 1.2041,                0.84099,                 1.0459,                0.68355,                0.56417,                0.61066,                0.37701,                 1.3353,                0.93657,                 1.1755,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2106,                0.84147,                 1.0416,                0.67545,                0.56433,                0.61182,                0.37819,                 1.3349,                0.93093,                 1.1738,               0.004258,               0.004258,               0.004258
                    119,                 1.1907,                0.82948,                 1.0358,                0.65608,                0.57787,                 0.6131,                0.38139,                 1.3354,                0.93196,                  1.176,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1759,                0.81133,                 1.0344,                0.63177,                 0.6069,                0.61638,                0.38145,                 1.3361,                0.93445,                 1.1766,               0.004159,               0.004159,               0.004159
                    121,                 1.1935,                0.81504,                 1.0297,                0.66735,                 0.5721,                0.61774,                0.38268,                 1.3363,                0.93511,                 1.1771,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1921,                0.80966,                 1.0301,                0.70319,                0.55605,                0.61255,                0.38277,                 1.3384,                0.93347,                 1.1776,                0.00406,                0.00406,                0.00406
                    123,                 1.1722,                0.82438,                 1.0354,                0.69298,                0.55903,                0.61041,                0.38095,                 1.3407,                0.93731,                 1.1799,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1899,                0.81654,                 1.0314,                0.66682,                0.55698,                0.60911,                0.38032,                 1.3379,                0.93508,                 1.1771,               0.003961,               0.003961,               0.003961
                    125,                 1.1851,                0.83036,                 1.0364,                 0.6776,                0.55423,                0.60894,                0.38081,                  1.338,                0.92911,                 1.1769,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1803,                0.80805,                 1.0304,                0.65103,                0.56491,                0.60731,                0.38016,                  1.337,                0.93448,                 1.1766,               0.003862,               0.003862,               0.003862
                    127,                 1.1846,                0.82402,                 1.0368,                0.65507,                0.57217,                0.60917,                0.38061,                 1.3376,                0.92956,                 1.1771,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1762,                0.80829,                 1.0266,                 0.6684,                0.56976,                0.60914,                0.38029,                 1.3371,                0.92903,                 1.1769,               0.003763,               0.003763,               0.003763
                    129,                 1.1833,                0.81863,                 1.0302,                0.67382,                0.56746,                 0.6102,                0.38043,                 1.3357,                0.92982,                  1.176,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1665,                0.81309,                 1.0299,                0.66511,                0.57134,                0.61177,                 0.3816,                 1.3368,                0.92905,                 1.1776,               0.003664,               0.003664,               0.003664
                    131,                 1.1762,                0.80796,                 1.0265,                0.65839,                0.57676,                0.61231,                0.38144,                 1.3361,                0.92956,                 1.1771,              0.0036145,              0.0036145,              0.0036145
                    132,                  1.175,                0.80515,                 1.0264,                0.65254,                0.57856,                0.61527,                0.38223,                 1.3349,                0.92766,                 1.1767,               0.003565,               0.003565,               0.003565
                    133,                 1.1542,                0.79381,                 1.0205,                0.67358,                0.56311,                0.61389,                0.38212,                 1.3346,                0.92787,                 1.1769,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1586,                0.79713,                 1.0259,                0.67127,                 0.5648,                0.61649,                0.38309,                 1.3348,                0.92677,                 1.1771,               0.003466,               0.003466,               0.003466
                    135,                 1.1609,                0.80306,                 1.0283,                0.67424,                0.56565,                0.61753,                0.38351,                 1.3349,                0.92623,                 1.1773,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1495,                0.78934,                 1.0213,                0.68318,                0.56532,                0.61622,                0.38485,                 1.3342,                0.92521,                 1.1773,               0.003367,               0.003367,               0.003367
                    137,                 1.1465,                0.78475,                 1.0219,                0.67967,                0.56575,                 0.6155,                0.38375,                 1.3339,                0.92609,                  1.178,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1496,                 0.7803,                 1.0242,                0.66943,                0.57361,                0.61431,                0.38307,                 1.3339,                 0.9256,                 1.1777,               0.003268,               0.003268,               0.003268
                    139,                 1.1612,                0.78892,                 1.0225,                0.66639,                0.57772,                0.61121,                0.38243,                 1.3339,                0.92629,                  1.178,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1636,                0.78531,                 1.0237,                0.66967,                0.57172,                0.60987,                  0.383,                 1.3337,                0.92702,                 1.1773,               0.003169,               0.003169,               0.003169
                    141,                 1.1477,                 0.7763,                  1.019,                0.69309,                0.56429,                0.60965,                0.38323,                 1.3338,                 0.9281,                 1.1778,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1675,                0.78932,                 1.0221,                 0.6869,                0.56715,                0.61222,                0.38451,                 1.3334,                0.92671,                 1.1769,                0.00307,                0.00307,                0.00307
