               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.052299,            0.032919,           0.0054627,             0.65751,             0.49486,             0.52036,              0.2787,            0.046959,            0.065368,           0.0082345,           0.0048025,           0.0048025,           0.0048025
                 107,            0.052066,            0.033258,           0.0058071,             0.66847,             0.49624,             0.52494,             0.27883,            0.046978,             0.06513,           0.0083311,            0.004753,            0.004753,            0.004753
                 108,            0.051914,            0.032787,           0.0054456,             0.67953,              0.4852,             0.52025,             0.28157,            0.047014,            0.065178,           0.0085034,           0.0047035,           0.0047035,           0.0047035
                 109,            0.052341,            0.032628,           0.0058519,             0.69859,             0.46944,             0.52045,             0.28243,            0.046949,            0.065143,           0.0085979,            0.004654,            0.004654,            0.004654
                 110,             0.05194,             0.03275,           0.0056631,             0.72223,             0.46704,             0.51713,             0.28051,            0.047006,            0.065015,           0.0086694,           0.0046045,           0.0046045,           0.0046045
                 111,            0.051291,            0.032774,           0.0054164,             0.69611,             0.47778,             0.51471,             0.27924,            0.046887,            0.065016,           0.0083989,            0.004555,            0.004555,            0.004555
                 112,             0.05166,            0.032741,            0.005184,             0.71749,              0.4826,             0.52178,             0.28254,             0.04691,            0.065016,           0.0081978,           0.0045055,           0.0045055,           0.0045055
                 113,            0.051383,            0.031978,            0.005128,             0.70479,             0.48587,             0.52589,              0.2857,            0.046841,            0.065053,           0.0081335,            0.004456,            0.004456,            0.004456
                 114,            0.051543,             0.03214,           0.0049283,             0.68032,             0.49244,             0.52147,             0.28348,            0.046894,            0.065159,           0.0082689,           0.0044065,           0.0044065,           0.0044065
                 115,            0.051534,            0.031836,            0.005141,             0.67383,             0.49917,             0.52583,             0.28489,            0.046804,            0.065169,           0.0083186,            0.004357,            0.004357,            0.004357
                 116,            0.051352,            0.033013,           0.0054534,             0.67132,             0.50379,             0.53218,              0.2881,            0.046703,             0.06503,             0.00814,           0.0043075,           0.0043075,           0.0043075
                 117,            0.051089,            0.032345,           0.0051207,             0.67658,             0.50356,             0.52614,             0.28493,            0.046728,            0.064977,           0.0079978,            0.004258,            0.004258,            0.004258
                 118,            0.051436,            0.032586,            0.005268,             0.67469,             0.50044,              0.5241,             0.28276,            0.046687,            0.064943,           0.0080536,           0.0042085,           0.0042085,           0.0042085
                 119,            0.050649,             0.03252,           0.0049782,             0.66922,             0.50917,              0.5251,             0.28516,            0.046577,            0.064725,           0.0080302,            0.004159,            0.004159,            0.004159
                 120,            0.050597,             0.03212,           0.0046072,             0.67446,             0.50902,             0.52893,             0.28704,            0.046607,            0.064556,           0.0080549,           0.0041095,           0.0041095,           0.0041095
                 121,            0.050364,             0.03257,           0.0049213,             0.67821,             0.50258,               0.528,             0.28782,            0.046566,            0.064728,           0.0081551,             0.00406,             0.00406,             0.00406
                 122,            0.050744,              0.0328,            0.004954,             0.60207,              0.5119,             0.53154,             0.28796,            0.046368,            0.064686,           0.0082258,           0.0040105,           0.0040105,           0.0040105
