                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.1641,                0.79362,                 1.0303,                0.70715,                0.56037,                0.60736,                0.38057,                 1.3289,                0.94239,                 1.1731,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1623,                0.79471,                 1.0269,                0.70109,                 0.5665,                0.60183,                0.37985,                 1.3285,                0.94264,                 1.1729,               0.003268,               0.003268,               0.003268
                    138,                 1.1717,                 0.7915,                 1.0278,                0.71261,                 0.5599,                0.59718,                0.37609,                 1.3292,                 0.9432,                 1.1739,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1699,                0.79148,                 1.0252,                0.71517,                0.55708,                0.60477,                0.38127,                 1.3302,                0.94421,                 1.1749,               0.003169,               0.003169,               0.003169
                    140,                 1.1485,                0.78122,                 1.0261,                0.72984,                0.54752,                0.61616,                0.38415,                 1.3315,                0.94536,                 1.1749,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.1695,                0.77896,                 1.0254,                0.73075,                 0.5473,                0.61278,                0.38303,                 1.3335,                0.94581,                 1.1761,                0.00307,                0.00307,                0.00307
                    142,                 1.1634,                0.78767,                 1.0309,                0.72847,                0.54965,                0.59945,                0.37729,                 1.3326,                0.94418,                  1.175,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.1564,                0.76724,                 1.0151,                0.71323,                0.55736,                0.59779,                0.37624,                 1.3321,                0.94363,                  1.175,               0.002971,               0.002971,               0.002971
                    144,                  1.145,                  0.765,                 1.0203,                0.71126,                0.55839,                 0.5953,                0.37642,                 1.3327,                0.94142,                 1.1751,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.1477,                0.77749,                 1.0208,                0.71338,                0.55685,                0.59479,                0.37687,                 1.3323,                0.93954,                 1.1753,               0.002872,               0.002872,               0.002872
                    146,                 1.1497,                0.77773,                 1.0185,                0.71986,                0.55125,                0.59547,                 0.3779,                 1.3327,                0.94045,                 1.1745,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.1364,                 0.7632,                 1.0154,                0.70668,                0.55653,                0.59762,                0.37809,                 1.3325,                0.94037,                 1.1743,               0.002773,               0.002773,               0.002773
                    148,                 1.1606,                0.78296,                 1.0239,                0.69599,                 0.5627,                0.60168,                0.38009,                 1.3318,                0.94071,                 1.1737,              0.0027235,              0.0027235,              0.0027235
