                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.3315,                0.98253,                 1.1183,                 0.6799,                 0.5085,                0.55699,                0.34247,                 1.3845,                 1.0249,                 1.2217,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2959,                 0.9593,                 1.1003,                0.68037,                0.52875,                0.56461,                0.34775,                 1.3732,                 1.0239,                 1.2163,               0.006139,               0.006139,               0.006139
                     80,                 1.3215,                0.96432,                 1.1031,                0.66555,                0.52557,                0.56559,                0.35044,                 1.3678,                 1.0065,                 1.2131,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3177,                0.97067,                 1.1097,                0.68112,                0.51837,                  0.561,                0.34554,                 1.3678,                 1.0184,                 1.2126,                0.00604,                0.00604,                0.00604
                     82,                  1.289,                0.93751,                 1.0945,                 0.6888,                 0.5171,                0.56079,                0.34597,                  1.371,                0.99727,                 1.2133,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2845,                0.94849,                 1.1014,                0.67947,                0.54977,                0.57599,                0.35429,                 1.3644,                0.98284,                 1.2101,               0.005941,               0.005941,               0.005941
                     84,                  1.297,                0.96258,                 1.1002,                0.71456,                0.51943,                0.57461,                0.35416,                  1.375,                0.99569,                 1.2186,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2983,                0.94805,                 1.0901,                0.68708,                0.53272,                 0.5727,                0.35131,                 1.3677,                0.98698,                 1.2175,               0.005842,               0.005842,               0.005842
                     86,                 1.2793,                0.92912,                 1.0819,                0.62641,                0.52907,                0.57303,                0.35136,                 1.3616,                0.98409,                 1.2092,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2624,                0.90388,                  1.082,                0.61849,                0.54094,                0.57552,                0.35714,                 1.3586,                0.98242,                 1.2103,               0.005743,               0.005743,               0.005743
                     88,                 1.2831,                0.93918,                  1.091,                0.60194,                0.54034,                0.56658,                0.35217,                 1.3616,                0.98533,                 1.2075,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2734,                0.92111,                 1.0851,                0.60479,                0.53594,                0.56913,                0.35182,                 1.3661,                0.99527,                 1.2142,               0.005644,               0.005644,               0.005644
                     90,                 1.2704,                0.92228,                 1.0823,                0.68652,                0.52706,                0.57576,                0.35519,                 1.3619,                 0.9912,                 1.2072,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2602,                0.90332,                 1.0871,                0.68826,                0.52383,                0.57299,                0.35751,                 1.3591,                0.98287,                 1.2054,               0.005545,               0.005545,               0.005545
                     92,                  1.271,                0.91863,                  1.084,                0.61067,                0.54594,                0.58059,                0.35814,                 1.3613,                0.97061,                 1.2072,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2697,                0.91565,                 1.0845,                0.70066,                0.51614,                0.57608,                0.35831,                 1.3569,                0.97328,                 1.2064,               0.005446,               0.005446,               0.005446
                     94,                 1.2635,                0.91858,                 1.0862,                0.71111,                0.52587,                0.57588,                  0.356,                 1.3578,                0.98049,                 1.2041,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2512,                0.90137,                 1.0761,                0.70045,                0.53151,                0.57621,                0.35404,                   1.36,                0.97206,                 1.2061,               0.005347,               0.005347,               0.005347
