                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.34325,                0.80732,                 1.0915,                0.59769,                0.57459,                0.58532,                0.36003,                0.38221,                0.97398,                   1.26,              0.0031195,              0.0031195,              0.0031195
                    141,                0.33742,                0.80239,                  1.085,                0.62177,                0.56366,                0.58791,                 0.3614,                0.38216,                0.97449,                 1.2603,                0.00307,                0.00307,                0.00307
                    142,                 0.3457,                0.80339,                 1.0953,                0.60828,                0.60736,                 0.5938,                0.36478,                0.38241,                0.97372,                 1.2606,              0.0030205,              0.0030205,              0.0030205
                    143,                0.33123,                0.78933,                 1.0784,                0.60929,                0.59855,                0.59449,                0.36603,                0.38208,                0.97264,                 1.2606,               0.002971,               0.002971,               0.002971
                    144,                 0.3361,                0.78567,                 1.0867,                0.61967,                0.60579,                0.59584,                0.36698,                0.38223,                0.96892,                 1.2603,              0.0029215,              0.0029215,              0.0029215
                    145,                0.33694,                0.79051,                 1.0838,                0.62049,                0.60027,                0.59465,                0.36617,                0.38246,                0.96962,                 1.2612,               0.002872,               0.002872,               0.002872
                    146,                0.33438,                0.79515,                 1.0814,                0.63149,                0.60178,                0.59635,                0.36711,                0.38217,                0.96974,                 1.2612,              0.0028225,              0.0028225,              0.0028225
                    147,                0.33578,                0.78463,                  1.079,                0.61025,                0.61006,                0.59461,                0.36523,                0.38186,                 0.9686,                 1.2609,               0.002773,               0.002773,               0.002773
                    148,                0.33878,                0.80463,                 1.0875,                0.61951,                0.60781,                0.59333,                0.36448,                0.38176,                0.97018,                 1.2613,              0.0027235,              0.0027235,              0.0027235
                    149,                0.33471,                0.79026,                 1.0855,                 0.6266,                 0.6033,                0.59279,                0.36356,                0.38134,                0.97019,                 1.2611,               0.002674,               0.002674,               0.002674
                    150,                0.32797,                 0.7683,                  1.073,                0.61435,                0.60708,                0.59157,                0.36274,                0.38152,                0.97027,                 1.2618,              0.0026245,              0.0026245,              0.0026245
                    151,                0.33792,                0.79256,                 1.0809,                0.61605,                0.61008,                0.59062,                0.36326,                0.38139,                0.97001,                 1.2613,               0.002575,               0.002575,               0.002575
                    152,                0.33429,                0.77701,                 1.0775,                0.61427,                0.60905,                0.58977,                0.36339,                0.38103,                0.97115,                  1.261,              0.0025255,              0.0025255,              0.0025255
                    153,                0.32398,                0.77607,                 1.0678,                0.62284,                0.60428,                0.58969,                0.36385,                0.38096,                0.97052,                 1.2615,               0.002476,               0.002476,               0.002476
                    154,                0.33134,                 0.7766,                 1.0792,                0.62999,                0.60257,                0.59199,                0.36453,                0.38135,                 0.9711,                 1.2617,              0.0024265,              0.0024265,              0.0024265
                    155,                0.32875,                0.77802,                 1.0769,                0.65396,                0.58856,                0.59406,                0.36553,                0.38138,                0.96909,                 1.2624,               0.002377,               0.002377,               0.002377
