               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.049698,             0.03528,           0.0046055,             0.63478,             0.56664,             0.59198,              0.3589,            0.046297,            0.059665,           0.0074035,           0.0063865,           0.0063865,           0.0063865
                  75,            0.049474,            0.036666,           0.0043977,             0.65099,             0.56281,             0.58871,             0.35557,            0.046317,            0.059661,           0.0076042,            0.006337,            0.006337,            0.006337
                  76,             0.04896,            0.036541,           0.0041213,             0.63559,              0.5862,             0.59117,             0.35401,            0.046034,            0.059127,            0.007016,           0.0062875,           0.0062875,           0.0062875
                  77,            0.048554,            0.035297,           0.0041055,             0.64445,             0.57327,             0.58238,             0.34845,            0.046245,            0.060326,           0.0070942,            0.006238,            0.006238,            0.006238
                  78,            0.048381,            0.034677,           0.0043245,             0.61854,             0.57984,              0.5815,             0.35075,            0.046215,            0.059999,           0.0070513,           0.0061885,           0.0061885,           0.0061885
                  79,            0.048331,            0.035724,           0.0043137,             0.63408,             0.57115,             0.58549,             0.35043,            0.046076,            0.059723,           0.0071526,            0.006139,            0.006139,            0.006139
                  80,            0.048495,            0.035958,           0.0038425,             0.72749,             0.54759,             0.57941,             0.35368,             0.04604,             0.05974,           0.0069821,           0.0060895,           0.0060895,           0.0060895
                  81,             0.04792,            0.035058,           0.0038521,             0.73075,              0.5573,             0.58049,             0.35631,            0.045744,            0.059483,           0.0071583,             0.00604,             0.00604,             0.00604
                  82,            0.047633,            0.033836,           0.0040466,              0.6206,             0.56616,             0.57085,             0.34969,            0.045927,            0.059781,           0.0074193,           0.0059905,           0.0059905,           0.0059905
                  83,             0.04799,            0.035719,           0.0037746,              0.6713,             0.55612,             0.58902,              0.3574,            0.046026,            0.059375,           0.0072981,            0.005941,            0.005941,            0.005941
                  84,            0.047824,            0.034708,           0.0037616,             0.73672,             0.57871,             0.58826,             0.35634,            0.045924,            0.059421,           0.0070348,           0.0058915,           0.0058915,           0.0058915
                  85,            0.047843,            0.036666,           0.0036412,             0.71081,             0.57642,             0.58691,             0.35533,            0.045472,            0.059779,           0.0076017,            0.005842,            0.005842,            0.005842
                  86,            0.047253,            0.034715,           0.0036917,             0.70201,             0.57166,             0.57877,             0.35349,            0.045953,            0.060428,           0.0073526,           0.0057925,           0.0057925,           0.0057925
                  87,            0.047023,             0.03312,           0.0039431,             0.64669,             0.57454,              0.5842,             0.35849,            0.046026,            0.060307,            0.007615,            0.005743,            0.005743,            0.005743
