                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    214,                 1.1078,                0.75552,                  1.009,                 1.3386,                0.86493,                0.99095,                0.63929,                0.56755,                 0.5908,                0.37677,                 1.3175,                0.92325,                 1.1659,                 1.4531,                 1.1021,                  1.143,               0.003004,               0.003004,               0.003004
                    215,                 1.1224,                0.76057,                  1.014,                 1.3554,                0.89138,                0.99737,                0.63797,                0.56925,                0.59119,                0.37696,                 1.3176,                0.92331,                  1.166,                  1.453,                 1.1021,                 1.1431,               0.002971,               0.002971,               0.002971
                    216,                 1.1258,                 0.7509,                 1.0083,                 1.3577,                0.86502,                0.98577,                0.64451,                0.56382,                0.59147,                0.37727,                 1.3176,                0.92307,                 1.1659,                 1.4532,                 1.1013,                 1.1432,               0.002938,               0.002938,               0.002938
                    217,                 1.1145,                0.74361,                 1.0024,                 1.3417,                0.84758,                0.98279,                0.64476,                0.56576,                0.59139,                0.37736,                 1.3175,                0.92296,                 1.1658,                 1.4531,                 1.1008,                 1.1434,               0.002905,               0.002905,               0.002905
                    218,                  1.122,                 0.7513,                 1.0059,                 1.3583,                0.86394,                0.98677,                0.64578,                0.56416,                0.59104,                0.37731,                 1.3176,                0.92297,                 1.1659,                 1.4531,                 1.1016,                 1.1433,               0.002872,               0.002872,               0.002872
                    219,                 1.1137,                0.72847,                 1.0002,                 1.3517,                0.83315,                0.98215,                0.64141,                0.56615,                0.59093,                0.37729,                 1.3176,                0.92288,                 1.1658,                 1.4532,                 1.1013,                 1.1433,               0.002839,               0.002839,               0.002839
                    220,                 1.1125,                0.74303,                 1.0071,                 1.3565,                0.86272,                0.99297,                0.64241,                0.56431,                0.59093,                0.37706,                 1.3176,                0.92286,                 1.1657,                 1.4531,                 1.1015,                 1.1432,               0.002806,               0.002806,               0.002806
                    221,                 1.1065,                0.73791,                  1.005,                 1.3493,                0.85776,                0.98865,                0.64078,                0.56385,                0.59083,                0.37703,                 1.3175,                0.92291,                 1.1656,                 1.4531,                 1.1013,                  1.143,               0.002773,               0.002773,               0.002773
                    222,                 1.1139,                0.74269,                 1.0069,                 1.3449,                0.86022,                0.98959,                0.64041,                0.56339,                0.59059,                0.37666,                 1.3175,                0.92304,                 1.1656,                 1.4534,                 1.1009,                  1.143,                0.00274,                0.00274,                0.00274
                    223,                 1.0964,                0.73449,                 1.0008,                 1.3333,                0.84572,                0.98341,                0.64079,                0.56472,                0.59053,                0.37671,                 1.3175,                 0.9232,                 1.1655,                 1.4536,                 1.1016,                 1.1432,               0.002707,               0.002707,               0.002707
                    224,                 1.1241,                0.74007,                  1.002,                 1.3598,                0.85344,                0.98318,                0.64026,                 0.5641,                0.58998,                0.37669,                 1.3174,                0.92321,                 1.1653,                 1.4537,                 1.1017,                 1.1432,               0.002674,               0.002674,               0.002674
                    225,                 1.1092,                0.73191,                 1.0034,                 1.3489,                0.83959,                0.98435,                0.64162,                0.56299,                0.59013,                0.37679,                 1.3174,                0.92336,                 1.1652,                 1.4536,                 1.1023,                  1.143,               0.002641,               0.002641,               0.002641
                    226,                 1.1035,                0.72703,                 1.0006,                 1.3376,                0.82102,                0.98265,                0.63878,                0.56541,                0.59093,                0.37676,                 1.3175,                0.92357,                 1.1651,                 1.4535,                  1.103,                 1.1429,               0.002608,               0.002608,               0.002608
                    227,                   1.09,                0.71701,                0.99015,                 1.3206,                0.81313,                 0.9724,                0.63959,                0.56481,                0.59107,                0.37687,                 1.3175,                0.92373,                 1.1651,                 1.4535,                 1.1038,                  1.143,               0.002575,               0.002575,               0.002575
                    228,                 1.1084,                0.73623,                 1.0055,                 1.3367,                0.84294,                0.98694,                0.64315,                0.56421,                0.59091,                0.37687,                 1.3175,                0.92394,                 1.1651,                 1.4536,                 1.1044,                 1.1432,               0.002542,               0.002542,               0.002542
                    229,                 1.0978,                0.72992,                0.99575,                 1.3317,                0.84097,                0.97746,                0.64626,                0.56099,                0.59077,                  0.377,                 1.3176,                0.92412,                 1.1651,                 1.4539,                 1.1046,                 1.1434,               0.002509,               0.002509,               0.002509
                    230,                 1.0847,                0.72425,                0.99509,                 1.3329,                0.83206,                 0.9809,                0.64683,                  0.561,                0.59075,                0.37706,                 1.3176,                0.92425,                 1.1651,                 1.4537,                 1.1052,                 1.1433,               0.002476,               0.002476,               0.002476
                    231,                 1.0909,                0.71578,                0.99224,                 1.3262,                 0.8141,                0.97481,                0.64754,                0.55977,                0.59077,                0.37703,                 1.3177,                 0.9245,                 1.1651,                 1.4535,                  1.106,                 1.1433,               0.002443,               0.002443,               0.002443
                    232,                 1.1008,                0.73101,                0.99527,                 1.3405,                0.84274,                0.97696,                0.64627,                0.55797,                0.58977,                0.37703,                 1.3177,                0.92455,                 1.1652,                 1.4537,                 1.1059,                 1.1435,                0.00241,                0.00241,                0.00241
                    233,                 1.1206,                0.74482,                 1.0033,                 1.3514,                0.84766,                0.98047,                0.64876,                0.55654,                0.58972,                  0.377,                 1.3178,                0.92466,                 1.1651,                 1.4537,                 1.1066,                 1.1435,               0.002377,               0.002377,               0.002377
                    234,                 1.0918,                 0.7579,                0.99051,                 1.3299,                0.84166,                0.97262,                 0.6498,                0.55693,                0.58953,                0.37687,                 1.3179,                0.92478,                 1.1651,                 1.4538,                 1.1068,                 1.1436,               0.002344,               0.002344,               0.002344
                    235,                 1.0989,                0.72656,                0.99567,                 1.3395,                0.83461,                0.98079,                0.64997,                0.55619,                0.58938,                0.37688,                 1.3178,                0.92479,                  1.165,                 1.4537,                  1.107,                 1.1435,               0.002311,               0.002311,               0.002311
                    236,                 1.0921,                 0.7134,                0.99573,                 1.3276,                0.81362,                 0.9823,                0.65112,                0.55464,                0.58914,                0.37679,                 1.3179,                0.92481,                  1.165,                  1.453,                 1.1088,                 1.1427,               0.002278,               0.002278,               0.002278
                    237,                 1.0813,                0.72295,                0.98906,                 1.3212,                0.82084,                 0.9745,                0.64311,                0.55702,                0.58903,                0.37676,                 1.3178,                0.92495,                 1.1649,                 1.4529,                 1.1097,                 1.1427,               0.002245,               0.002245,               0.002245
                    238,                 1.0958,                0.73171,                0.99959,                 1.3295,                0.84619,                0.98492,                0.65044,                0.55381,                0.58887,                 0.3764,                 1.3178,                0.92494,                 1.1649,                 1.4527,                 1.1101,                 1.1426,               0.002212,               0.002212,               0.002212
                    239,                 1.0942,                0.72792,                0.99168,                 1.3359,                0.82067,                0.97296,                0.64969,                0.55323,                0.58871,                0.37639,                 1.3178,                0.92511,                 1.1649,                 1.4527,                 1.1105,                 1.1426,               0.002179,               0.002179,               0.002179
                    240,                 1.0823,                0.71235,                0.99212,                 1.3192,                0.80619,                0.97411,                0.64714,                0.55355,                0.58882,                0.37637,                 1.3178,                0.92516,                 1.1648,                 1.4524,                 1.1113,                 1.1423,               0.002146,               0.002146,               0.002146
                    241,                 1.0892,                0.71483,                0.99419,                 1.3211,                0.81228,                0.97668,                0.64534,                0.55405,                0.58876,                0.37651,                 1.3179,                0.92534,                 1.1648,                 1.4524,                  1.112,                 1.1423,               0.002113,               0.002113,               0.002113
                    242,                   1.08,                0.70631,                 0.9864,                 1.3242,                0.80885,                0.97006,                0.64543,                0.55349,                0.58874,                0.37644,                 1.3181,                 0.9255,                 1.1649,                 1.4523,                  1.113,                 1.1422,                0.00208,                0.00208,                0.00208
                    243,                 1.0709,                0.70616,                0.98969,                 1.3002,                0.80753,                0.97286,                0.64689,                0.55274,                0.58874,                0.37657,                 1.3182,                0.92556,                  1.165,                 1.4523,                 1.1127,                 1.1424,               0.002047,               0.002047,               0.002047
                    244,                 1.0614,                 0.7005,                0.98171,                 1.2937,                0.79957,                0.96678,                0.65091,                0.55338,                0.58889,                0.37671,                 1.3184,                0.92565,                 1.1651,                 1.4524,                 1.1127,                 1.1424,               0.002014,               0.002014,               0.002014
                    245,                 1.0873,                0.71405,                 0.9929,                 1.3268,                0.81325,                 0.9733,                0.65052,                0.55351,                0.58907,                0.37675,                 1.3185,                0.92573,                 1.1651,                 1.4519,                 1.1131,                 1.1423,               0.001981,               0.001981,               0.001981
                    246,                 1.0815,                0.71012,                 0.9895,                 1.3173,                0.80701,                 0.9729,                0.65209,                 0.5538,                0.58915,                 0.3768,                 1.3186,                0.92589,                 1.1652,                 1.4519,                 1.1136,                 1.1422,               0.001948,               0.001948,               0.001948
                    247,                 1.0624,                0.69011,                0.97745,                 1.2998,                0.78919,                0.96314,                0.65701,                0.55283,                0.58912,                0.37709,                 1.3187,                0.92595,                 1.1652,                 1.4519,                 1.1136,                 1.1423,               0.001915,               0.001915,               0.001915
                    248,                  1.077,                0.71254,                0.99473,                 1.3162,                0.81392,                0.97884,                0.65799,                  0.553,                0.58939,                0.37708,                 1.3187,                0.92595,                 1.1651,                 1.4518,                 1.1136,                 1.1422,               0.001882,               0.001882,               0.001882
                    249,                 1.0686,                0.70756,                0.98712,                 1.2989,                 0.8064,                0.97069,                0.65844,                0.55333,                0.58942,                 0.3771,                 1.3188,                0.92602,                 1.1651,                 1.4517,                 1.1137,                 1.1422,               0.001849,               0.001849,               0.001849
                    250,                 1.0852,                0.70323,                0.98916,                 1.3228,                0.80118,                0.97327,                0.65971,                0.55261,                0.58946,                0.37725,                 1.3187,                0.92601,                  1.165,                 1.4519,                 1.1133,                 1.1422,               0.001816,               0.001816,               0.001816
                    251,                 1.0648,                0.69846,                0.98201,                 1.2994,                0.79478,                 0.9661,                0.65949,                0.55243,                 0.5893,                0.37713,                 1.3188,                0.92605,                  1.165,                 1.4519,                 1.1132,                 1.1421,               0.001783,               0.001783,               0.001783
                    252,                 1.0593,                0.69179,                0.98267,                 1.3031,                0.78788,                0.96812,                0.66104,                0.55332,                0.58945,                0.37726,                 1.3189,                0.92617,                 1.1651,                  1.452,                 1.1136,                 1.1421,                0.00175,                0.00175,                0.00175
                    253,                 1.0738,                0.70879,                 0.9847,                 1.3151,                0.81178,                0.97139,                 0.6589,                0.55331,                0.58914,                 0.3771,                  1.319,                0.92625,                 1.1651,                 1.4519,                 1.1136,                 1.1421,               0.001717,               0.001717,               0.001717
                    254,                 1.0725,                0.70061,                0.98504,                 1.3138,                0.80073,                0.96865,                0.65896,                0.55302,                0.58909,                0.37718,                 1.3191,                0.92627,                 1.1651,                  1.452,                 1.1135,                 1.1423,               0.001684,               0.001684,               0.001684
                    255,                 1.0726,                0.70743,                0.98571,                 1.3109,                0.80855,                0.97088,                0.65952,                0.55385,                0.58905,                 0.3772,                 1.3191,                0.92636,                  1.165,                 1.4521,                 1.1137,                 1.1424,               0.001651,               0.001651,               0.001651
                    256,                 1.0639,                 0.6996,                 0.9808,                  1.297,                0.80025,                0.96775,                0.65833,                0.55484,                0.58893,                0.37717,                 1.3193,                0.92633,                 1.1652,                 1.4522,                 1.1139,                 1.1425,               0.001618,               0.001618,               0.001618
                    257,                 1.0656,                0.70787,                 0.9882,                 1.3051,                0.81045,                0.97219,                 0.6579,                0.55471,                0.58851,                0.37708,                 1.3193,                0.92637,                 1.1652,                 1.4522,                 1.1139,                 1.1424,               0.001585,               0.001585,               0.001585
                    258,                 1.0599,                0.68683,                0.97939,                 1.2968,                0.77937,                0.96465,                0.65877,                0.55411,                0.58834,                0.37701,                 1.3193,                0.92641,                 1.1651,                 1.4521,                 1.1141,                 1.1422,               0.001552,               0.001552,               0.001552
                    259,                 1.0622,                0.69268,                0.98448,                 1.2963,                0.78785,                0.96937,                0.65846,                 0.5541,                0.58819,                0.37692,                 1.3193,                0.92644,                 1.1651,                 1.4518,                 1.1153,                 1.1421,               0.001519,               0.001519,               0.001519
                    260,                 1.0633,                0.69715,                0.98602,                 1.3072,                0.79708,                0.96998,                0.65687,                0.55429,                0.58818,                0.37688,                 1.3194,                0.92668,                 1.1651,                 1.4516,                 1.1163,                  1.142,               0.001486,               0.001486,               0.001486
                    261,                 1.0565,                 0.6913,                0.98339,                 1.2925,                0.78918,                0.96955,                0.66173,                0.55173,                0.58824,                 0.3769,                 1.3195,                0.92682,                 1.1651,                 1.4514,                 1.1172,                 1.1419,               0.001453,               0.001453,               0.001453
                    262,                 1.0591,                0.69076,                0.97956,                 1.2919,                0.77633,                 0.9642,                0.66297,                0.55016,                0.58833,                0.37684,                 1.3195,                0.92704,                  1.165,                 1.4513,                 1.1176,                 1.1419,                0.00142,                0.00142,                0.00142
                    263,                 1.0563,                0.69666,                0.97772,                 1.2992,                0.79669,                 0.9607,                 0.6633,                0.54937,                0.58834,                0.37683,                 1.3195,                0.92708,                 1.1649,                 1.4513,                 1.1177,                  1.142,               0.001387,               0.001387,               0.001387
                    264,                 1.0443,                0.67686,                0.97943,                  1.286,                 0.7742,                 0.9643,                0.66282,                 0.5495,                0.58807,                0.37665,                 1.3195,                0.92728,                 1.1649,                 1.4511,                 1.1187,                 1.1418,               0.001354,               0.001354,               0.001354
                    265,                 1.0536,                 0.6995,                0.98332,                 1.2878,                0.79856,                0.96936,                0.66343,                0.54965,                0.58793,                0.37652,                 1.3196,                0.92742,                 1.1648,                 1.4513,                 1.1189,                 1.1418,               0.001321,               0.001321,               0.001321
                    266,                 1.0468,                0.68578,                0.97705,                 1.2801,                0.78443,                0.96364,                0.66249,                0.55029,                0.58795,                 0.3766,                 1.3197,                0.92756,                 1.1649,                 1.4516,                 1.1183,                 1.1419,               0.001288,               0.001288,               0.001288
                    267,                 1.0616,                0.69768,                0.98206,                 1.2923,                0.79064,                0.96763,                0.66261,                0.54996,                0.58772,                0.37647,                 1.3197,                0.92766,                 1.1648,                 1.4517,                 1.1183,                 1.1419,               0.001255,               0.001255,               0.001255
                    268,                 1.0471,                0.68073,                0.98235,                 1.2813,                0.77586,                0.96837,                0.66211,                0.54963,                0.58759,                0.37641,                 1.3199,                0.92777,                 1.1649,                 1.4515,                  1.119,                  1.142,               0.001222,               0.001222,               0.001222
                    269,                  1.049,                0.67683,                0.97249,                 1.2862,                0.76274,                0.95803,                0.66055,                0.54934,                0.58721,                0.37619,                 1.3199,                0.92795,                 1.1649,                 1.4515,                 1.1193,                  1.142,               0.001189,               0.001189,               0.001189
                    270,                 1.0348,                 0.6761,                0.97154,                 1.2668,                0.76147,                0.95817,                0.65991,                0.55053,                0.58732,                0.37633,                 1.3201,                0.92808,                  1.165,                 1.4515,                 1.1196,                  1.142,               0.001156,               0.001156,               0.001156
                    271,                 1.0563,                0.68368,                0.97688,                 1.2906,                 0.7733,                0.96106,                 0.6602,                0.55013,                0.58709,                0.37635,                 1.3201,                0.92827,                  1.165,                 1.4515,                 1.1202,                 1.1421,               0.001123,               0.001123,               0.001123
                    272,                 1.0532,                0.68925,                0.98055,                 1.2896,                0.78992,                0.96557,                0.65903,                0.54998,                0.58693,                0.37614,                 1.3202,                0.92841,                  1.165,                 1.4517,                 1.1202,                 1.1421,                0.00109,                0.00109,                0.00109
                    273,                 1.0453,                0.67919,                 0.9752,                  1.285,                0.77215,                0.96073,                0.65942,                0.54984,                0.58664,                0.37597,                 1.3203,                0.92861,                 1.1651,                 1.4517,                 1.1204,                 1.1421,               0.001057,               0.001057,               0.001057
                    274,                 1.0444,                0.68989,                0.98009,                 1.2747,                0.77448,                0.96527,                0.65979,                   0.55,                0.58652,                0.37594,                 1.3204,                0.92882,                 1.1651,                 1.4519,                 1.1207,                 1.1421,               0.001024,               0.001024,               0.001024
                    275,                 1.0411,                0.68456,                0.97916,                 1.2614,                0.76877,                0.96322,                0.65924,                0.54951,                0.58644,                0.37594,                 1.3204,                0.92892,                  1.165,                 1.4517,                 1.1214,                 1.1421,               0.000991,               0.000991,               0.000991
                    276,                 1.0483,                0.67733,                0.97581,                 1.2789,                0.76141,                0.96224,                0.65775,                0.54917,                0.58631,                0.37582,                 1.3206,                0.92901,                  1.165,                 1.4517,                  1.122,                 1.1419,               0.000958,               0.000958,               0.000958
                    277,                 1.0408,                0.67199,                0.97476,                 1.2724,                0.76176,                0.96256,                0.65727,                0.54915,                0.58658,                0.37586,                 1.3207,                0.92913,                  1.165,                 1.4517,                 1.1226,                 1.1419,               0.000925,               0.000925,               0.000925
                    278,                 1.0434,                0.67319,                0.97464,                 1.2828,                0.76089,                0.96018,                0.65812,                0.54888,                0.58654,                0.37587,                 1.3208,                0.92923,                 1.1651,                 1.4517,                 1.1228,                  1.142,               0.000892,               0.000892,               0.000892
                    279,                 1.0443,                0.67419,                0.97227,                 1.2918,                0.77116,                0.95786,                0.64973,                0.55225,                0.58641,                0.37576,                 1.3209,                0.92933,                 1.1651,                 1.4517,                 1.1232,                 1.1422,               0.000859,               0.000859,               0.000859
                    280,                  1.029,                0.67144,                 0.9733,                 1.2702,                0.76182,                0.96021,                0.65057,                0.55284,                0.58634,                0.37567,                 1.3211,                0.92955,                 1.1653,                 1.4517,                 1.1238,                 1.1421,               0.000826,               0.000826,               0.000826
                    281,                 1.0273,                 0.6586,                0.97104,                 1.2588,                0.74255,                 0.9586,                0.63368,                0.56045,                0.58628,                0.37557,                 1.3211,                0.92976,                 1.1653,                 1.4517,                 1.1243,                 1.1421,               0.000793,               0.000793,               0.000793
                    282,                 1.0309,                0.66574,                0.97595,                 1.2658,                0.75143,                 0.9637,                0.63026,                0.56475,                0.58623,                0.37552,                 1.3211,                0.92987,                 1.1652,                 1.4517,                 1.1247,                  1.142,                0.00076,                0.00076,                0.00076
                    283,                 1.0432,                0.67388,                0.96924,                 1.2782,                0.76125,                0.95408,                0.63101,                0.56336,                0.58632,                 0.3756,                 1.3212,                0.92994,                 1.1652,                 1.4518,                 1.1247,                 1.1421,               0.000727,               0.000727,               0.000727
                    284,                 1.0369,                0.66648,                 0.9719,                 1.2683,                  0.755,                0.95885,                0.62719,                 0.5655,                0.58634,                0.37563,                 1.3212,                0.92996,                 1.1652,                 1.4517,                 1.1251,                 1.1421,               0.000694,               0.000694,               0.000694
                    285,                 1.0334,                 0.6679,                0.96994,                 1.2688,                0.75578,                0.95815,                0.64583,                0.55524,                 0.5864,                0.37567,                 1.3212,                 0.9301,                 1.1651,                 1.4515,                 1.1257,                 1.1422,               0.000661,               0.000661,               0.000661
                    286,                 1.0358,                0.66924,                0.96997,                 1.2847,                0.75343,                 0.9554,                0.64539,                0.55375,                0.58643,                0.37567,                 1.3213,                0.93018,                 1.1651,                 1.4517,                 1.1255,                 1.1424,               0.000628,               0.000628,               0.000628
                    287,                 1.0367,                 0.6737,                 0.9768,                 1.2681,                0.76314,                 0.9632,                 0.6209,                0.56975,                 0.5861,                0.37554,                 1.3213,                0.93017,                 1.1651,                 1.4517,                 1.1256,                 1.1423,               0.000595,               0.000595,               0.000595
                    288,                 1.0167,                0.65975,                0.96465,                 1.2593,                0.74632,                0.95302,                0.62286,                0.56911,                0.58603,                0.37553,                 1.3213,                0.93028,                 1.1651,                 1.4519,                 1.1257,                 1.1426,               0.000562,               0.000562,               0.000562
                    289,                  1.043,                 0.6711,                0.97178,                 1.2792,                 0.7546,                0.95813,                0.62462,                0.56801,                 0.5862,                0.37557,                 1.3213,                0.93044,                 1.1649,                  1.452,                 1.1261,                 1.1427,               0.000529,               0.000529,               0.000529
                    290,                 1.0388,                0.67963,                0.97464,                 1.2763,                0.76516,                0.95834,                0.65588,                0.54644,                0.58624,                0.37557,                 1.3213,                0.93043,                 1.1649,                  1.452,                 1.1266,                 1.1426,               0.000496,               0.000496,               0.000496
                    291,                0.98382,                0.62943,                0.96919,                 1.1782,                0.68214,                0.96082,                0.65717,                0.54449,                0.58622,                0.37553,                 1.3214,                0.93058,                  1.165,                 1.4523,                 1.1259,                 1.1427,               0.000463,               0.000463,               0.000463
                    292,                 0.9856,                0.63687,                0.97134,                 1.1802,                0.68733,                0.96384,                0.65897,                0.54444,                0.58618,                 0.3756,                 1.3213,                0.93066,                 1.1649,                 1.4523,                 1.1259,                 1.1428,                0.00043,                0.00043,                0.00043
                    293,                0.96929,                0.61365,                0.96606,                 1.1593,                0.66744,                0.96152,                0.73204,                 0.5425,                0.58612,                0.37557,                 1.3214,                0.93082,                  1.165,                 1.4523,                 1.1259,                 1.1427,               0.000397,               0.000397,               0.000397
                    294,                0.97507,                0.62153,                0.96326,                 1.1766,                0.67241,                0.95648,                0.73105,                0.54288,                0.58586,                0.37549,                 1.3214,                  0.931,                  1.165,                 1.4524,                  1.126,                 1.1429,               0.000364,               0.000364,               0.000364
                    295,                0.96181,                0.61555,                0.96338,                 1.1522,                0.66621,                0.95949,                0.72919,                 0.5436,                0.58591,                0.37553,                 1.3215,                 0.9311,                  1.165,                 1.4522,                 1.1266,                  1.143,               0.000331,               0.000331,               0.000331
                    296,                0.96939,                0.62196,                0.96209,                 1.1594,                 0.6623,                0.95435,                0.72729,                0.54419,                0.58588,                0.37557,                 1.3215,                0.93125,                  1.165,                 1.4523,                 1.1266,                  1.143,               0.000298,               0.000298,               0.000298
                    297,                 0.9699,                0.62708,                0.96565,                 1.1609,                0.67652,                0.96122,                0.72588,                0.54422,                0.58598,                0.37562,                 1.3216,                0.93134,                  1.165,                 1.4523,                 1.1271,                  1.143,               0.000265,               0.000265,               0.000265
                    298,                 0.9645,                0.61537,                0.96004,                 1.1605,                0.66727,                0.95076,                 0.6542,                0.54651,                0.58598,                0.37567,                 1.3216,                0.93146,                  1.165,                 1.4525,                 1.1272,                 1.1429,               0.000232,               0.000232,               0.000232
                    299,                0.95538,                0.61023,                0.95663,                  1.158,                0.65859,                 0.9506,                0.65229,                0.54832,                0.58597,                0.37573,                 1.3217,                0.93162,                  1.165,                 1.4526,                 1.1273,                  1.143,               0.000199,               0.000199,               0.000199
                    300,                0.96901,                0.62526,                0.96733,                 1.1722,                0.68083,                0.96115,                0.64885,                0.55065,                0.58623,                0.37586,                 1.3217,                0.93166,                 1.1651,                 1.4526,                 1.1275,                  1.143,               0.000166,               0.000166,               0.000166
