                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                 1.2361,                0.85619,                 1.0504,                0.63911,                0.55986,                0.58616,                0.36332,                    nan,                0.95746,                 1.1751,               0.004654,               0.004654,               0.004654
                    110,                 1.2366,                0.86135,                 1.0571,                0.64479,                0.54621,                0.58442,                0.36413,                    nan,                0.95827,                  1.177,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2234,                0.85088,                 1.0453,                0.64283,                 0.5571,                0.58816,                 0.3667,                    nan,                0.95896,                 1.1752,               0.004555,               0.004555,               0.004555
                    112,                 1.2229,                0.86345,                 1.0453,                0.66586,                0.54393,                0.58765,                0.36706,                    nan,                0.95974,                  1.177,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2181,                0.85118,                 1.0403,                0.68647,                0.54474,                0.58509,                0.36751,                    nan,                 0.9584,                 1.1739,               0.004456,               0.004456,               0.004456
                    114,                 1.2261,                 0.8394,                  1.049,                0.66244,                 0.5552,                0.59405,                 0.3716,                    nan,                 0.9552,                  1.174,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2148,                0.82409,                 1.0372,                0.73675,                0.55182,                0.59506,                0.36982,                    nan,                0.95518,                 1.1742,               0.004357,               0.004357,               0.004357
                    116,                 1.2072,                0.84266,                 1.0366,                0.62975,                 0.5678,                0.59171,                0.36771,                    nan,                0.95451,                 1.1738,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1918,                0.82937,                 1.0411,                0.65642,                0.55798,                 0.5877,                0.36628,                    nan,                0.95064,                  1.173,               0.004258,               0.004258,               0.004258
                    118,                 1.2175,                0.84491,                 1.0437,                0.65626,                0.54956,                0.59354,                 0.3689,                    nan,                0.94894,                 1.1744,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2017,                0.82195,                  1.036,                0.65576,                0.53978,                 0.5927,                0.36941,                    nan,                0.94853,                 1.1725,               0.004159,               0.004159,               0.004159
                    120,                 1.2279,                0.84671,                 1.0426,                0.71199,                 0.5502,                0.59438,                0.36993,                    nan,                0.94409,                 1.1733,              0.0041095,              0.0041095,              0.0041095
