                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.1826,                0.67975,                  1.162,                0.81495,                0.80799,                 0.8571,                0.54527,                 1.2041,                0.64922,                 1.2398,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1737,                  0.655,                 1.1395,                0.85165,                0.80579,                0.85276,                0.56102,                 1.1726,                0.63817,                 1.2323,               0.006832,               0.006832,               0.006832
                     66,                 1.1844,                0.67102,                 1.1473,                0.81938,                0.80183,                0.83587,                0.54354,                 1.1522,                0.63223,                 1.2291,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.1456,                 0.6514,                 1.1332,                 0.8526,                0.80715,                0.88948,                0.57814,                 1.1713,                0.64666,                 1.2284,               0.006733,               0.006733,               0.006733
                     68,                  1.167,                0.66146,                 1.1423,                0.81021,                0.82055,                0.86548,                0.56768,                 1.1348,                0.65076,                 1.2087,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1741,                0.66464,                 1.1381,                0.77007,                0.76365,                0.79625,                0.54327,                 1.1704,                0.62656,                  1.229,               0.006634,               0.006634,               0.006634
                     70,                 1.1607,                0.64741,                  1.144,                0.81749,                 0.7563,                0.80052,                0.54638,                 1.1368,                0.62088,                 1.2207,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.1655,                0.65118,                 1.1405,                0.82131,                0.79514,                0.83914,                0.51753,                 1.1212,                0.61221,                 1.2076,               0.006535,               0.006535,               0.006535
                     72,                 1.1608,                0.63562,                 1.1218,                0.89407,                0.80284,                0.89911,                0.54255,                 1.1297,                0.61187,                 1.2013,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.1676,                0.65299,                  1.142,                0.80694,                 0.8105,                0.83192,                0.55487,                 1.1293,                0.60364,                 1.2104,               0.006436,               0.006436,               0.006436
                     74,                 1.1409,                0.62735,                 1.1253,                0.78019,                0.79855,                0.80845,                0.53381,                 1.1584,                0.66814,                 1.2261,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.1495,                0.63743,                 1.1232,                0.94943,                0.83599,                0.88947,                 0.5914,                 1.1532,                0.62456,                 1.2176,               0.006337,               0.006337,               0.006337
                     76,                 1.1391,                 0.6283,                 1.1133,                0.78105,                0.84053,                 0.8374,                 0.5726,                  1.145,                0.61744,                 1.2226,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.1429,                0.62857,                 1.1101,                0.96967,                0.76229,                0.88128,                0.57773,                 1.1226,                0.60642,                 1.2141,               0.006238,               0.006238,               0.006238
                     78,                 1.1453,                0.63361,                 1.1271,                0.80381,                0.81604,                0.83523,                0.55994,                 1.1345,                0.61922,                  1.211,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.1237,                0.61355,                 1.1007,                0.83151,                0.81125,                0.86911,                0.55598,                  1.088,                0.58223,                 1.1911,               0.006139,               0.006139,               0.006139
                     80,                 1.1583,                0.62782,                 1.1143,                0.85344,                0.85102,                0.87938,                0.56646,                 1.1692,                0.61076,                 1.2371,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.1379,                0.61755,                 1.1142,                0.89228,                0.75383,                0.83366,                0.55811,                 1.1682,                0.63519,                 1.2275,                0.00604,                0.00604,                0.00604
