                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.2114,                0.83655,                 1.0227,                0.72454,                0.54268,                0.57888,                0.36178,                 1.3326,                 1.0022,                   1.14,               0.004357,               0.004357,               0.004357
                    116,                 1.2034,                0.82643,                  1.018,                0.74448,                 0.5419,                0.58186,                0.36188,                 1.3329,                0.99922,                 1.1408,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.2009,                 0.8197,                 1.0162,                0.74792,                0.53953,                0.58213,                0.36337,                 1.3323,                 1.0014,                 1.1408,               0.004258,               0.004258,               0.004258
                    118,                 1.2141,                0.82983,                 1.0165,                0.69663,                0.56062,                0.58252,                0.36541,                 1.3306,                0.99817,                 1.1387,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2068,                0.82763,                   1.02,                0.72176,                0.55678,                0.58831,                0.36915,                 1.3291,                0.99856,                 1.1373,               0.004159,               0.004159,               0.004159
                    120,                 1.2054,                0.83987,                 1.0192,                0.72701,                0.55245,                0.58506,                0.36621,                 1.3292,                0.99934,                 1.1376,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.1981,                 0.8221,                 1.0177,                0.70276,                0.56036,                0.58318,                0.36552,                 1.3294,                0.99841,                 1.1374,                0.00406,                0.00406,                0.00406
                    122,                 1.1824,                 0.8161,                 1.0153,                0.69766,                0.55835,                0.58404,                0.36737,                 1.3268,                0.99259,                 1.1354,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1904,                0.81581,                 1.0177,                0.69748,                  0.555,                0.58571,                0.36932,                 1.3261,                0.98927,                 1.1347,               0.003961,               0.003961,               0.003961
                    124,                 1.1813,                0.82105,                 1.0146,                0.70926,                0.55863,                0.58751,                0.37066,                 1.3295,                0.98908,                 1.1365,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1864,                0.80885,                 1.0139,                0.71525,                0.55903,                0.59146,                0.37362,                 1.3279,                0.98513,                 1.1345,               0.003862,               0.003862,               0.003862
                    126,                 1.2046,                0.82916,                 1.0219,                0.73946,                0.55524,                 0.5927,                0.37511,                 1.3266,                0.98619,                 1.1332,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1927,                0.81747,                 1.0146,                0.71032,                0.57131,                0.59166,                0.37391,                 1.3263,                0.99048,                 1.1331,               0.003763,               0.003763,               0.003763
                    128,                 1.1737,                0.81498,                 1.0124,                0.72323,                0.56319,                0.59192,                0.37542,                 1.3259,                0.99206,                 1.1329,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1817,                0.80463,                 1.0071,                0.74066,                0.55249,                0.59192,                0.37561,                 1.3277,                0.99847,                 1.1349,               0.003664,               0.003664,               0.003664
                    130,                 1.1844,                 0.8136,                 1.0199,                0.75674,                0.54891,                 0.5918,                0.37394,                 1.3293,                 1.0009,                 1.1362,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1596,                0.78826,                  0.999,                 0.7377,                0.54909,                0.59036,                0.37285,                 1.3304,                0.99989,                 1.1378,               0.003565,               0.003565,               0.003565
                    132,                 1.1751,                 0.7958,                 1.0056,                0.74882,                0.54975,                0.58976,                0.37308,                 1.3295,                0.99703,                 1.1384,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1723,                0.79033,                 1.0069,                0.71871,                0.56304,                0.59022,                0.37402,                 1.3289,                0.99672,                 1.1376,               0.003466,               0.003466,               0.003466
                    134,                 1.1651,                0.80192,                 1.0068,                 0.7356,                0.55945,                0.59072,                0.37473,                 1.3273,                0.99584,                 1.1357,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.1554,                0.78629,                0.99603,                0.74548,                0.56008,                0.59158,                0.37595,                 1.3272,                0.99321,                 1.1359,               0.003367,               0.003367,               0.003367
                    136,                 1.1709,                0.80925,                 1.0096,                0.67624,                 0.5675,                0.58981,                0.37499,                 1.3273,                0.99221,                 1.1368,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1742,                0.80106,                 1.0042,                0.66605,                0.56841,                0.58885,                0.37457,                  1.326,                0.99779,                 1.1363,               0.003268,               0.003268,               0.003268
                    138,                 1.1602,                0.77821,                0.99933,                0.73642,                0.56874,                0.58826,                 0.3745,                 1.3255,                0.99892,                 1.1359,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1615,                0.78711,                0.99962,                0.74814,                 0.5671,                0.58838,                0.37408,                 1.3254,                0.99741,                 1.1355,               0.003169,               0.003169,               0.003169
                    140,                 1.1455,                0.79402,                0.99452,                 0.7439,                0.56873,                0.58959,                 0.3755,                  1.326,                0.99683,                 1.1363,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.1668,                 0.7835,                 1.0034,                0.74176,                0.56966,                0.58873,                0.37507,                 1.3258,                0.99754,                 1.1356,                0.00307,                0.00307,                0.00307
                    142,                 1.1563,                0.78735,                 1.0016,                0.73836,                0.56646,                0.58768,                0.37325,                 1.3255,                0.99809,                 1.1347,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.1484,                0.76828,                0.99338,                0.73818,                 0.5629,                 0.5868,                0.37278,                 1.3262,                0.99761,                 1.1349,               0.002971,               0.002971,               0.002971
                    144,                 1.1412,                0.76831,                0.99646,                0.73463,                0.56319,                0.58672,                0.37268,                 1.3253,                 0.9972,                 1.1339,              0.0029215,              0.0029215,              0.0029215
