               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.051563,            0.032005,           0.0049911,             0.73818,             0.46882,             0.51813,             0.28381,            0.046426,             0.06584,           0.0082052,           0.0044065,           0.0044065,           0.0044065
                 115,            0.051511,            0.032195,           0.0052129,             0.74235,             0.46901,             0.51593,              0.2831,            0.046555,            0.065994,           0.0084665,            0.004357,            0.004357,            0.004357
                 116,            0.051131,            0.033214,            0.005138,             0.70135,             0.48575,             0.51717,              0.2841,            0.046545,            0.065993,           0.0084322,           0.0043075,           0.0043075,           0.0043075
                 117,            0.050611,             0.03204,           0.0048035,             0.72517,              0.4733,             0.51965,             0.28382,            0.046444,            0.065941,           0.0084406,            0.004258,            0.004258,            0.004258
                 118,            0.051213,            0.032107,           0.0050095,              0.6647,             0.50374,             0.52203,              0.2847,              0.0464,            0.065864,           0.0083581,           0.0042085,           0.0042085,           0.0042085
                 119,            0.050563,             0.03201,            0.004752,             0.70205,              0.4923,             0.52797,             0.28658,            0.046271,            0.065828,           0.0083723,            0.004159,            0.004159,            0.004159
                 120,            0.050477,            0.031687,            0.004793,             0.73411,             0.47895,             0.52546,             0.28599,            0.046188,            0.065925,           0.0083857,           0.0041095,           0.0041095,           0.0041095
                 121,            0.050832,            0.032101,           0.0047316,             0.73152,             0.48754,             0.52725,             0.28741,            0.046194,            0.065925,           0.0083279,             0.00406,             0.00406,             0.00406
                 122,            0.050954,            0.032303,            0.004855,              0.7379,             0.47658,             0.52915,             0.28889,            0.046143,            0.065885,           0.0083211,           0.0040105,           0.0040105,           0.0040105
                 123,            0.050263,            0.031728,           0.0046958,             0.68327,             0.49798,              0.5295,             0.28881,             0.04608,            0.065939,           0.0082929,            0.003961,            0.003961,            0.003961
                 124,            0.050269,            0.031558,           0.0049237,             0.72729,             0.48973,             0.53091,             0.28791,            0.046018,            0.065886,           0.0082185,           0.0039115,           0.0039115,           0.0039115
                 125,            0.050048,            0.031901,           0.0049926,             0.72787,             0.48468,             0.52826,             0.28723,               0.046,            0.066013,           0.0082408,            0.003862,            0.003862,            0.003862
                 126,            0.050364,            0.031483,           0.0049555,              0.7355,             0.48549,             0.52806,              0.2869,            0.045947,            0.066024,           0.0082799,           0.0038125,           0.0038125,           0.0038125
                 127,            0.050058,            0.031575,            0.004312,             0.61243,              0.5137,             0.53206,             0.28897,            0.045935,            0.066064,           0.0082888,            0.003763,            0.003763,            0.003763
                 128,            0.049406,            0.031532,           0.0042399,              0.7266,             0.49136,             0.53261,             0.29096,            0.045914,            0.065944,            0.008359,           0.0037135,           0.0037135,           0.0037135
                 129,            0.049914,            0.033316,           0.0048003,             0.72403,             0.48745,             0.52864,             0.29173,            0.045904,            0.065971,           0.0083796,            0.003664,            0.003664,            0.003664
                 130,              0.0498,            0.031429,            0.004801,             0.72592,              0.4861,             0.54572,              0.3025,             0.04588,            0.066021,           0.0083371,           0.0036145,           0.0036145,           0.0036145
                 131,            0.049623,             0.03136,           0.0045184,             0.61902,             0.53486,             0.54661,             0.29946,            0.045829,            0.066014,           0.0083415,            0.003565,            0.003565,            0.003565
                 132,            0.049707,            0.030972,           0.0044088,             0.63645,             0.51397,             0.54523,              0.3004,            0.045812,            0.066027,           0.0083182,           0.0035155,           0.0035155,           0.0035155
                 133,              0.0495,            0.031389,           0.0042605,             0.71153,             0.49098,              0.5342,             0.29306,            0.045768,            0.066059,           0.0084548,            0.003466,            0.003466,            0.003466
